solution.name,solution.number,nozzle,orifice.size,pressure,rep,dv10,dv50,dv90,rs,fines (<200),density,viscosity,ph,conductivity,surface.tension
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.5,40,1,304.97,687.78,1135.62,1.21,3.42,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.5,40,2,300.25,686.61,1134.67,1.22,3.69,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.5,40,3,300.12,681.36,1130.25,1.22,3.65,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.5,40,1,362.21,759.25,1203.36,1.11,1.82,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.5,40,2,365.36,758.46,1200.25,1.1,1.69,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.5,40,3,366.68,763.29,1204.09,1.1,1.68,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.5,40,1,296.77,630.59,984.59,1.09,3.55,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.5,40,2,296.53,628.43,981.81,1.09,3.55,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.5,40,3,296.55,629.22,984.36,1.09,3.58,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.5,40,1,436.9,879.45,1312.1,1,1.01,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.5,40,2,442.5,896.87,1326,0.99,0.9,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.5,40,3,444.6,899.53,1330.07,0.98,0.93,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.6,40,1,397.36,817.38,1264.35,1.06,1.31,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.6,40,2,399.98,824.78,1277.79,1.06,1.24,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.6,40,3,399.01,816.99,1262.66,1.06,1.23,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.6,40,1,356.72,803.83,1282.62,1.15,2.18,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.6,40,2,351.21,796.3,1274.86,1.16,2.29,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.6,40,3,348.43,788.56,1255.71,1.15,2.29,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.6,40,1,432.19,925.95,1456.66,1.11,1.02,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.6,40,2,430.6,927.88,1454.36,1.1,1.05,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.6,40,3,429.75,915.21,1442.13,1.11,1.06,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.3,50,1,285.56,635.91,1006.13,1.13,4.1,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.3,50,2,289.97,638.07,1004.07,1.12,3.9,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.3,50,3,286.44,635.79,1003.95,1.13,4.12,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,AI110,0.3,50,1,243.69,552.61,910.92,1.21,6.24,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,AI110,0.3,50,2,245.49,551.6,899.73,1.19,6.05,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,AI110,0.3,50,3,243.88,550.87,899.74,1.19,6.19,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.3,50,1,300.12,628.79,1052.05,1.2,3.19,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.3,50,2,297.75,627.78,1048.94,1.2,3.32,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.3,50,3,297.76,623.79,1044.36,1.2,3.28,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.3,50,1,293.69,640.87,1023.26,1.14,3.54,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.3,50,2,293.26,645.69,1077.33,1.21,3.59,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.3,50,3,296.2,650.4,1083.89,1.21,3.44,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.3,50,1,388.21,793.94,1196.55,1.02,1.53,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.3,50,2,391.99,805.22,1214.47,1.02,1.48,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.3,50,3,404.57,817.58,1246.89,1.03,1.31,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.4,50,1,301.82,658.02,1114.1,1.23,3.29,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.4,50,2,293.97,634.76,995.49,1.11,3.5,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.4,50,3,291.25,630.3,990.8,1.11,3.59,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.4,50,1,311.54,651.98,1002.72,1.06,3.02,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.4,50,2,308.61,647.9,1003.28,1.07,3.09,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.4,50,3,307.04,644.35,996.59,1.07,3.15,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.4,50,1,390.83,807.78,1204.08,1.01,1.55,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.4,50,2,387.21,807.45,1205.71,1.01,1.6,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.4,50,3,389.15,805.01,1202.77,1.01,1.52,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.5,50,1,264.79,624.09,1035.86,1.24,5.17,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.5,50,2,267.51,633.58,1063.64,1.26,5.05,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.5,50,3,264.01,624.93,1033.74,1.23,5.22,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.5,50,1,321.45,690.75,1118.41,1.15,2.65,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.5,50,2,320.75,692.05,1126.29,1.16,2.72,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.5,50,3,318.82,687.62,1123.61,1.17,2.73,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.5,50,1,270.06,586.17,937.28,1.14,4.64,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.5,50,2,268.14,585.17,937.1,1.14,4.77,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.5,50,3,271.19,587.81,939.97,1.14,4.59,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.5,50,1,420.46,902.91,1431.27,1.12,1.25,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.5,50,2,425.24,908.82,1439.42,1.12,1.18,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.5,50,3,421.47,908.64,1446.45,1.13,1.19,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.6,50,1,360.19,787.9,1240.58,1.12,1.97,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.6,50,2,354.64,777.52,1208.25,1.1,2.05,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.6,50,3,355.22,776.78,1223.83,1.12,2.03,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.6,50,1,373.41,805.95,1225.65,1.06,2,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.6,50,2,368.25,798.1,1212.69,1.06,2.09,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.6,50,3,369.12,798.9,1207.65,1.05,2.06,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.6,50,1,322.77,754.46,1212.54,1.18,2.93,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.6,50,2,316.37,738.4,1193.84,1.19,3.11,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.6,50,3,323.49,763.43,1259.56,1.23,2.93,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.3,60,1,267.04,611.51,987.11,1.18,5,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.3,60,2,273.33,617.35,991.11,1.16,4.64,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.3,60,3,267.78,609.36,981.67,1.17,4.92,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,AI110,0.3,60,1,227.54,529.37,867.79,1.21,7.4,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,AI110,0.3,60,2,227.56,528.94,867.08,1.21,7.4,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,AI110,0.3,60,3,227.07,527.45,862.78,1.21,7.43,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.3,60,1,273.37,614.82,1039.72,1.25,4.45,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.3,60,2,274.81,616.19,1024.73,1.22,4.39,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.3,60,3,271.73,608.7,1012.68,1.22,4.52,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.3,60,1,272.24,615.21,1006.52,1.19,4.53,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.3,60,2,272.25,613.12,1000.94,1.19,4.55,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.3,60,3,268.59,608.51,1000.75,1.2,4.73,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.3,60,1,366.76,763.02,1174.99,1.06,1.86,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.3,60,2,367.31,764.75,1179.02,1.06,1.88,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.3,60,3,366,765.19,1178.45,1.06,1.87,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.4,60,1,268.67,610.82,1003.61,1.2,4.69,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.4,60,2,268.94,610.96,1002.42,1.2,4.68,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.4,60,3,268.33,608.62,1000.1,1.2,4.69,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.4,60,1,287.38,623.88,983.54,1.12,3.99,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.4,60,2,288.58,621.23,976.48,1.11,3.93,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.4,60,3,287.96,620.18,982.47,1.12,3.95,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.4,60,1,381.28,821.73,1335.42,1.16,1.76,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.4,60,2,379.42,826.4,1356.42,1.18,1.75,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.4,60,3,376.98,814.97,1330.48,1.17,1.79,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.5,60,1,241.96,597.77,1010.45,1.29,6.68,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.5,60,2,240.64,596.41,1014.48,1.3,6.75,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,AI80,0.5,60,3,242.27,598.09,1009.72,1.28,6.65,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.5,60,1,293.54,658.65,1092.14,1.21,3.68,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.5,60,2,290.77,656.27,1089.37,1.22,3.79,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.5,60,3,293.07,659.26,1090.45,1.21,3.73,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.5,60,1,251.14,556.9,901.74,1.17,5.83,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.5,60,2,248.79,553.49,901.07,1.18,5.98,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,ULD,0.5,60,3,249.55,554.51,898.76,1.17,5.94,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.5,60,1,370.22,850.05,1437.8,1.26,1.8,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.5,60,2,368.59,851.44,1437.93,1.26,1.83,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.5,60,3,376.2,860.22,1430.41,1.23,1.71,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.6,60,1,338.7,750,1202.82,1.15,2.48,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.6,60,2,337.22,746.53,1201.04,1.16,2.5,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TDXLD,0.6,60,3,338.78,749.64,1202.54,1.15,2.44,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.6,60,1,277.1,671.92,1155.35,1.31,4.57,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.6,60,2,272.81,656.18,1127.57,1.3,4.73,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TADFD,0.6,60,3,276.61,665.74,1140.15,1.3,4.57,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.6,60,1,350.04,835.46,1428.08,1.29,2.41,1.01198,1.542,4.83,10.98,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.6,60,2,347.72,833.09,1423.53,1.29,2.4,1.01203,1.53,4.78,11.02,
dicamba+glyphosate+glufosinate+dra1,15,TTI,0.6,60,3,354.77,836.16,1439.65,1.3,2.21,1.01201,1.567,4.78,11.12,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.3,20,1,658.51,1166.16,1595.85,0.8,0.28,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.3,20,2,620.42,1114.05,1550.19,0.83,0.35,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.3,20,3,606.99,1098.41,1522.41,0.83,0.37,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI110,0.3,20,1,551.15,1040.5,1450.04,0.86,0.33,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI110,0.3,20,2,543.14,1024.77,1447.56,0.88,0.33,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI110,0.3,20,3,551.88,1033.58,1456.26,0.88,0.23,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.3,20,1,636.77,1128.86,1618.78,0.87,0.05,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.3,20,2,636.64,1125.35,1642.52,0.89,0.05,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.3,20,3,642.43,1138.81,1658.83,0.89,0.05,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TADFD,0.3,20,1,537.27,989.97,1391.69,0.86,0.17,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TADFD,0.3,20,2,522.69,977.6,1392.07,0.89,0.2,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TADFD,0.3,20,3,535.13,992.52,1402.99,0.87,0.19,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.3,20,1,650.46,1157.89,1674.59,0.88,0.04,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.3,20,2,649.64,1176.04,1704.74,0.9,0.04,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.3,20,3,648.86,1160.69,1699.5,0.91,0.04,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.4,20,1,610.3,1083.42,1534.5,0.85,0.36,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.4,20,2,611.78,1083.41,1531.93,0.85,0.37,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.4,20,3,612.34,1095.73,1543.12,0.85,0.31,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,ULD,0.4,20,1,622.14,1147.28,1670.62,0.91,0.14,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,ULD,0.4,20,2,625.28,1158.7,1679.01,0.91,0.13,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,ULD,0.4,20,3,621.93,1152.18,1692.41,0.93,0.13,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.4,20,1,686.18,1240.7,1770.56,0.87,0.03,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.4,20,2,663.17,1219.79,1741.44,0.88,0.04,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.4,20,3,656.17,1192.27,1732,0.9,0.04,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.5,20,1,534.02,1026.44,1445.56,0.89,0.54,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.5,20,2,530.43,1022.93,1444.16,0.89,0.57,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.5,20,3,532.56,1022.91,1442.6,0.89,0.59,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.5,20,1,636.03,1126.02,1597.36,0.85,0.14,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.5,20,2,642.88,1135.48,1617.35,0.86,0.05,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.5,20,3,638.75,1131.85,1619.49,0.87,0.12,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,ULD,0.5,20,1,495.24,957.91,1422.57,0.97,0.43,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,ULD,0.5,20,2,503.7,970.68,1439.39,0.96,0.42,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,ULD,0.5,20,3,489.39,950.29,1395.64,0.95,0.57,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.5,20,1,629.87,1160.85,1658.9,0.89,0.14,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.5,20,2,624.34,1152.89,1642.62,0.88,0.28,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.5,20,3,631.07,1163,1656.05,0.88,0.28,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.6,20,1,645.06,1139.63,1614.05,0.85,0.13,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.6,20,2,631.14,1126.91,1625.93,0.88,0.13,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.6,20,3,642.11,1148.73,1647.59,0.88,0.12,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TADFD,0.6,20,1,525.09,1019.88,1434.61,0.89,0.35,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TADFD,0.6,20,2,522.21,1014.12,1434.5,0.9,0.36,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TADFD,0.6,20,3,525.22,1020.56,1452.69,0.91,0.33,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.6,20,1,612.89,1144.53,1683.41,0.94,0.12,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.6,20,2,615.83,1146.7,1690.56,0.94,0.11,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.6,20,3,615.04,1146.43,1693.09,0.94,0.11,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.3,30,1,454.65,899.35,1314.92,0.96,0.81,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.3,30,2,447.07,893.84,1315.17,0.97,0.89,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.3,30,3,449.24,889.46,1300.72,0.96,0.86,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI110,0.3,30,1,393.15,785.05,1142.49,0.95,1.22,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI110,0.3,30,2,385.33,773.76,1125.71,0.96,1.39,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI110,0.3,30,3,382.48,768.21,1120.95,0.96,1.43,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.3,30,1,467.85,883.66,1347.57,1,0.6,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.3,30,2,468.51,886.48,1343.42,0.99,0.62,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.3,30,3,457.55,873.84,1328.32,1,0.7,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TADFD,0.3,30,1,410.49,805.09,1185.57,0.96,0.88,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TADFD,0.3,30,2,408.62,808.94,1202.39,0.98,0.9,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TADFD,0.3,30,3,411.63,813.68,1209.57,0.98,0.91,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.3,30,1,513.93,942.1,1384.46,0.92,0.35,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.3,30,2,514.57,945.76,1399.1,0.94,0.33,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.3,30,3,505.4,937.84,1379.16,0.93,0.37,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.4,30,1,443.89,845.33,1265.17,0.97,0.77,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.4,30,2,438.45,835.76,1255.91,0.98,0.82,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TDXLD,0.4,30,3,440.02,842.87,1260.34,0.97,0.82,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,ULD,0.4,30,1,430.32,839.56,1273.31,1,0.81,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,ULD,0.4,30,2,432.85,836.61,1261.88,0.99,0.69,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,ULD,0.4,30,3,435.13,844.31,1287.94,1.01,0.67,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.4,30,1,516.99,968.96,1421.87,0.93,0.36,1.01182,1.202,4.87,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.4,30,2,510.25,966.71,1417.26,0.94,0.38,1.01166,1.217,4.82,10.88,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,TTI,0.4,30,3,514.67,967,1425.77,0.94,0.36,1.01165,1.207,4.83,10.91,
dicamba+glyphosate+glufosinate+clethodim+dra2,16,AI80,0.5,30,1,407.92,835.63,1271.92,1.03,1.14,1.01182,1.202,4.87,10.91,
